fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.487179438,0.144444444,0.487499982,0.392857143,0.081395362,0.071428575,0.033898305,0.381673249,0.468354406,0.567164139,0.788461538,1
0.461538437,0.177777779,0.500000007,0.53571432,0.209302338,0.071428575,0.033898305,0.351462803,0.544303701,0.552238779,0.846153883,1
0.358974371,0.455555524,0.149999997,0.357142849,1,0.071428575,0.050847456,0.699900359,0.45569619,0.791044793,0.153846117,0.33333334
0.384615372,0.399999988,0.387500003,0.678571412,0.418604655,0.071428575,0.076271184,0.690836625,0.405063327,0.328358214,0.365384652,0.6666667
0.346153871,0.411111122,0.125000002,0.607142823,0.39534888,0.071428575,0.06779661,0.558914273,0.506329054,0.208955207,0.403846154,0.33333334
1,0.422222222,0.687500015,0.678571412,0.441860429,0.14285715,0.15254237,1,0.24050622,0.522388061,0.480769157,0.6666667
0.794871819,0.366666653,0.412500016,0.571428571,0.755813947,0.45238096,0.27118644,0.816714486,0.430379759,0.567164139,0.461538498,0.33333334
0.294871807,0.299999984,0.299999993,0.428571395,0.790697652,0.071428575,0.008474576,0.458210783,0.683544376,0.373134291,0.576923004,0
1,0.322222218,0.675000027,0.678571412,0.802325583,0.42857143,0.29661018,0.938570691,0.392405112,0.641791024,0.557692344,0.6666667
0.794871819,0.366666653,0.412500016,0.571428571,0.755813947,0.45238096,0.27118644,0.816714486,0.430379759,0.567164139,0.461538498,0.33333334
0.666666691,0.433333323,0.237499997,0.821428588,0.546511631,0.16666667,0.20338982,0.838869614,0.417721543,0.373134291,0.403846154,0.6666667
0.794871819,0.18888888,0.524999984,0.250000009,0.581395336,0.42857143,0.1779661,0.54179522,0.481012622,0.597014946,0.67307685,0.6666667
0.320512808,0.661111082,0,0.517857109,0.430232585,0.47619048,0.34745762,0.629407316,0.493670838,0.179104444,0.192307619,0.33333334
0.576923126,0.600000029,0.187500007,0.821428588,0.732558173,0.1904762,0.44915253,0.975828041,0.481012622,0.313432854,0.230769304,0.33333334
0.307692308,0.62777778,0,0.357142849,0.755813947,0.1904762,0.13559322,0.603224529,0.556961917,0.402985099,0.249999963,0.33333334
0.038461551,0.333333319,0,0.428571395,0.162790703,0.35714287,0.30508474,0.148038992,1,0.611940305,1,1
0.269230745,0.466666691,0.162499994,0.392857143,0.488372065,0.33333334,0.2542373,0.728099977,0.898734044,0.462686535,0.269230806,0.33333334
0.269230745,0.466666691,0.162499994,0.392857143,0.488372065,0.33333334,0.2542373,0.728099977,0.898734044,0.462686535,0.269230806,0.33333334
0.320512808,0.399999988,0.350000001,0.678571412,0.39534888,0.11904762,0.084745765,0.679756059,0.430379759,0.298507406,0.365384652,0.33333334
0.320512808,0.377777787,0.175000001,0.678571412,0.488372065,0.33333334,0.26271185,0.621351997,0.582278348,0.238805969,0.442307656,0.33333334
0.371794872,0.166666679,0.425000004,0.499999983,0.18604652,0.071428575,0.016949153,0.506548698,0.632911513,0.462686535,0.5,1
0.320512808,0.377777787,0.175000001,0.678571412,0.488372065,0.33333334,0.26271185,0.621351997,0.582278348,0.238805969,0.442307656,0.33333334
0.410256435,0.499999992,0.112500004,0.499999983,0.360465089,0.78571427,0.33050847,0.412892112,0.708860808,0.611940305,0.82692304,1
0.166666679,0.54444446,0.099999998,0.428571395,0.430232585,0.35714287,0.15254237,0.3716011,0.835442966,0.656716383,0.519230843,0.6666667
0.371794872,0.62777778,0.0875,0.571428571,0.279069748,0.0952381,0.025423728,0.629407316,0.607595082,0.328358214,0.480769157,0
0.166666679,0.54444446,0.099999998,0.428571395,0.430232585,0.35714287,0.15254237,0.3716011,0.835442966,0.656716383,0.519230843,0.6666667
0.743589695,0.355555553,0.524999984,0.214285714,1,0.78571427,0.3559322,0.830814295,0.607595082,0.791044793,0.288461465,0
0.897435946,0.388888888,0.549999997,0.250000009,1,0.8333333,0.38135594,0.834841955,0.607595082,0.791044793,0.288461465,0
0.538461563,0.62777778,0.324999988,0.250000009,0.627906971,0.35714287,0.1440678,0.69184504,0.531645485,0.208955207,0.192307619,0.33333334
0.384615372,0.605555579,0.125000002,0.214285714,0.372093019,0.61904764,0.41525424,0.652570859,0.620253297,0.268656688,0.17307696,0.33333334
0.269230745,0.177777779,0.350000001,0.53571432,0,0.8333333,0.7966102,0.057401649,0.45569619,0.0895522,0.634615348,1
0.269230745,0.177777779,0.350000001,0.53571432,0,0.8333333,0.7966102,0.057401649,0.45569619,0.0895522,0.634615348,1
0.705128254,0.211111114,0.437499993,0.250000009,0.476744221,0.1904762,0.18644068,0.669689912,0.430379759,0.746268627,0.538461502,1
0.179487179,0.422222222,0.049999999,0.464285731,0.674418607,0.2857143,0.16949153,0.644509538,0.708860808,0.208955207,0.307692308,0.33333334
0.833333382,0.333333319,0.587499999,0.625000034,0.593023266,0.1904762,0.23728813,0.734138465,0.430379759,0.656716383,0.711538535,1
0.256410244,0.600000029,0,0.75,0.941860489,0.47619048,0.21186441,0.626388072,0.696202592,0.447761176,0.365384652,0.33333334
0.769230818,0.422222222,0.562499985,0.607142823,0.988372125,0.78571427,0.5254237,0.705944849,0.417721543,0.582089587,0.480769157,0.6666667
0.320512808,0.62777778,0.437499993,0.392857143,0.627906971,0.1904762,0.7288136,0.627390485,0.481012622,0.432835817,0.192307619,0.33333334
0.679487131,0.144444444,0.57500001,0.285714303,0.325581384,0.5952381,0.30508474,0.587107888,0.354430464,0.746268627,0.423076996,0.6666667
0.230769243,0.577777762,0.262499992,0.321428554,0.546511631,0.30952382,0.21186441,0.686808965,0.873417613,0.492537343,0.269230806,0.33333334
0.230769243,0.577777762,0.262499992,0.321428554,0.546511631,0.30952382,0.21186441,0.686808965,0.873417613,0.492537343,0.269230806,0.33333334
0.358974371,0.62222223,0.199999996,0.321428554,0.511627926,0.26190478,0.27966103,0.768376571,0.759493671,0.552238779,0.288461465,0.6666667
0.230769243,0.577777762,0.262499992,0.321428554,0.546511631,0.30952382,0.21186441,0.686808965,0.873417613,0.492537343,0.269230806,0.33333334
0.230769243,0.566666661,0.262499992,0.250000009,0.5348837,0.26190478,0.22033899,0.686808965,0.860759397,0.492537343,0.269230806,0.33333334
0.602564127,0.344444452,0.549999997,0.357142849,0.593023266,0.1904762,0.13559322,0.705944849,0.481012622,0.328358214,0.211538462,0.33333334
0.602564127,0.344444452,0.549999997,0.357142849,0.593023266,0.1904762,0.13559322,0.705944849,0.481012622,0.328358214,0.211538462,0.33333334
0.435897436,0.333333319,0.399999991,0.571428571,0.5348837,0.5952381,0.9830508,0.799595433,0.405063327,1,0.249999963,0.33333334
0.602564127,0.266666683,0.487499982,0.214285714,0.5348837,0.95238096,0.41525424,0.649545613,0.721519024,0.597014946,0.480769157,0.6666667
0.602564127,0.266666683,0.487499982,0.214285714,0.5348837,0.95238096,0.41525424,0.649545613,0.721519024,0.597014946,0.480769157,0.6666667
0.384615372,0.683333349,0.024999999,0.571428571,0.430232585,0.21428572,0.06779661,0.534742314,0.772151887,0.567164139,0.634615348,1
0.602564127,0.266666683,0.487499982,0.214285714,0.5348837,0.95238096,0.41525424,0.649545613,0.721519024,0.597014946,0.480769157,0.6666667
0.461538437,0.155555545,0.425000004,0.571428571,0.45348836,0.35714287,0.34745762,0.59114155,0.632911513,0.671641742,0.557692344,1
0.910256386,0.177777779,0.587499999,0.285714303,0.232558156,0.3809524,0.22033899,0.683789721,0.316455817,0.507462702,0.423076996,1
0.282051307,0.488888892,0.274999999,0.321428554,0.46511629,0.33333334,0.15254237,0.434038824,0.632911513,0.731343268,0.538461502,0.6666667
0.333333309,0.555555561,0.074999998,0.64285716,0.499999995,0.33333334,0.6694915,0.744210615,0.772151887,0.313432854,0.211538462,0.33333334
0.153846178,0.988888878,0.825000033,0.392857143,0.058139544,0.33333334,0.69491524,0.352471218,0.962025425,0.402985099,0.596153846,0.6666667
0.371794872,0.333333319,0.399999991,0.64285716,0.38372095,0.14285715,0.16101696,0.625379656,0.430379759,0.164179085,0.384615311,0.33333334
0.333333309,0.555555561,0.074999998,0.571428571,0.511627926,0.3809524,0.66101694,0.744210615,0.772151887,0.298507406,0.249999963,0.33333334
0.333333309,0.555555561,0.074999998,0.64285716,0.499999995,0.33333334,0.6694915,0.744210615,0.772151887,0.313432854,0.211538462,0.33333334
0.333333309,0.572222212,0.0875,0.607142823,0.499999995,0.35714287,0.6779661,0.746221443,0.772151887,0.313432854,0.249999963,0.33333334
0.282051307,0.411111122,0.274999999,0.499999983,0.430232585,0.2857143,0.15254237,0.434038824,0.645569729,0.746268627,0.557692344,0.6666667
0.294871807,0.433333323,0.287500005,0.392857143,0.441860429,0.2857143,0.13559322,0.434038824,0.632911513,0.761193986,0.538461502,0.6666667
0.282051307,0.488888892,0.274999999,0.321428554,0.46511629,0.33333334,0.15254237,0.434038824,0.632911513,0.731343268,0.538461502,0.6666667
0.384615372,0.566666661,0.037499999,0.392857143,0.5348837,0.61904764,0.31355932,0.57502491,0.683544376,0.462686535,0.480769157,0.6666667
0.397435873,0.661111082,0.0125,0.428571395,0.348837245,0.71428573,0.31355932,0.366565025,0.645569729,0.358208932,0.653846191,0.6666667
0.294871807,0.488888892,0.037499999,0.214285714,0.604651197,0.8333333,0.33898306,0.518631676,0.797468318,0.358208932,0.423076996,0.33333334
0.346153871,0.255555549,0.299999993,0.392857143,0.38372095,0.64285713,0.3559322,0.573014082,0.67088616,0.313432854,0.307692308,0
0.576923126,0.099999993,0.462500006,0.250000009,0.38372095,0.11904762,0.033898305,0.548842123,0.417721543,0.373134291,0.519230843,1
0.743589695,0.288888884,0.57500001,0.428571395,0.813953513,0.11904762,0.033898305,0.661634593,0.278480868,0.477611894,0.653846191,1
0.538461563,0.211111114,0.500000007,0.678571412,0.872092993,0.14285715,0.084745765,0.611279847,0.518987269,0.68656719,0.653846191,1
0.320512808,0.388888888,0,0.464285731,0.38372095,0.14285715,0.06779661,0.513595601,0.632911513,0.373134291,0.480769157,0
0.397435873,0.661111082,0.0125,0.428571395,0.348837245,0.71428573,0.31355932,0.366565025,0.645569729,0.358208932,0.653846191,0.6666667
0.538461563,0.54444446,0.237499997,1,0.697674381,0.6904762,0.5338983,0.785501627,0.405063327,0.253731329,0.307692308,0.6666667
0.333333309,0.53333336,0.049999999,0.571428571,0.488372065,0.4047619,0.69491524,0.743202199,0.797468318,0.328358214,0.211538462,0.33333334
0.589743565,0.488888892,0.225000009,0.250000009,0.511627926,0.21428572,0.12711865,0.573014082,0.316455817,0.238805969,0.288461465,0.33333334
0.384615372,0.661111082,0,0.428571395,0.39534888,0.6904762,0.2457627,0.529706239,0.734177239,0.477611894,0.576923004,0.6666667
0.487179438,0.211111114,0.36249999,0.785714252,1,0.30952382,0.16949153,0.532731485,0.405063327,0.671641742,0.692307692,0.6666667
0.333333309,0.53333336,0.049999999,0.571428571,0.488372065,0.4047619,0.69491524,0.743202199,0.797468318,0.328358214,0.211538462,0.33333334
0.538461563,0.54444446,0.237499997,1,0.697674381,0.6904762,0.5338983,0.785501627,0.405063327,0.253731329,0.307692308,0.6666667
0.551282002,0.7,0.175000001,0.571428571,0.604651197,0.1904762,0.20338982,0.822758977,0.556961917,0.462686535,0.403846154,0.33333334
0.564102564,0.755555569,0.149999997,0.53571432,0.569767405,0.16666667,0.18644068,0.834841955,0.544303701,0.477611894,0.384615311,0.6666667
0.782051258,0.444444423,0.474999994,0.607142823,0.372093019,0.6666667,0.42372882,0.574016495,0.316455817,0.68656719,0.711538535,1
0.282051307,0.499999992,0,0.571428571,0.441860429,0.7380952,0.4915254,0.487412814,0.67088616,0.343283573,0.538461502,0.6666667
0.782051258,0.86666664,0.425000004,1,0.906976784,0.52380955,0.7881356,1,0.405063327,0.522388061,0.17307696,0.33333334
0.333333309,0.244444448,0.299999993,0.392857143,0.430232585,0.6904762,0.3898305,0.573014082,0.683544376,0.373134291,0.32692315,0.33333334
0.333333309,0.600000029,0.037499999,0.499999983,0.511627926,0.35714287,0.6779661,0.741191371,0.797468318,0.358208932,0.249999963,0.33333334
0.705128254,0.366666653,0.287500005,0.357142849,0.558139561,0.21428572,0.10169491,0.772404231,0.405063327,0.477611894,0.17307696,0.6666667
0.333333309,0.600000029,0.037499999,0.499999983,0.511627926,0.35714287,0.6779661,0.741191371,0.797468318,0.358208932,0.249999963,0.33333334
0.333333309,0.566666661,0.037499999,0.464285731,0.5348837,0.3809524,0.69491524,0.743202199,0.797468318,0.373134291,0.269230806,0.6666667
0.320512808,0.522222193,0.0125,0.499999983,0.5348837,0.61904764,0.31355932,0.546831294,0.658227945,0.373134291,0.442307656,0.6666667
0.474358999,0.211111114,0.487499982,0.53571432,0.511627926,0.3809524,0.31355932,0.440083314,0.518987269,0.656716383,0.788461538,1
0.320512808,0.522222193,0.0125,0.499999983,0.5348837,0.61904764,0.31355932,0.546831294,0.658227945,0.373134291,0.442307656,0.6666667
0.474358999,0.211111114,0.487499982,0.53571432,0.511627926,0.3809524,0.31355932,0.440083314,0.518987269,0.656716383,0.788461538,1
0.474358999,0.999999979,0.024999999,0.892857177,0.581395336,0.11904762,0.042372882,0.891241191,0.734177239,0.238805969,0.5,0
0.551282002,0.211111114,0.450000018,0.607142823,0.255813974,0.21428572,0.27966103,0.558914273,0.632911513,0.53731342,0.653846191,0.33333334
0.358974371,0.572222212,0.125000002,0.53571432,0.5348837,0.35714287,0.22881356,0.734138465,0.860759397,0.53731342,0.461538498,1
0.358974371,0.572222212,0.125000002,0.53571432,0.5348837,0.35714287,0.22881356,0.734138465,0.860759397,0.53731342,0.461538498,1
0.282051307,0.522222193,0.074999998,1,0.302325566,0.23809524,0.10169491,0.617324338,0.645569729,0.38805965,0.461538498,1
0.282051307,0.522222193,0.074999998,1,0.302325566,0.23809524,0.10169491,0.617324338,0.645569729,0.38805965,0.461538498,1
0.589743565,0.511111093,0.250000004,0.75,0.546511631,0.33333334,0.9237288,0.79859302,0.417721543,0.38805965,0.211538462,0.33333334
0.333333309,0.466666691,0.337500013,0.607142823,0.581395336,0.26190478,0.6101695,0.637462635,0.620253297,0.567164139,0.5,0.33333334
0.19230768,0.488888892,0,0.464285731,0.523255856,0.11904762,0.025423728,0.476332249,0.873417613,0.313432854,0.596153846,0.6666667
0.358974371,0.444444423,0.162499994,0.53571432,0.511627926,0.78571427,0.4661017,0.524676167,0.67088616,0.38805965,0.461538498,0.6666667
0.346153871,0.205555564,0.487499982,0.107142874,0.290697679,0.14285715,0.042372882,0.326282428,0.493670838,0.283582047,0.596153846,0.6666667
0.602564127,0.288888884,0.599999987,1,1,0.04761905,0.042372882,0.574016495,0.417721543,0.358208932,0.923076886,0.6666667
0.576923126,0.177777779,0.57500001,1,0.930232559,0.04761905,0.025423728,0.900304926,0.354430464,0.402985099,0.480769157,0.6666667
0.692307692,0.377777787,0.549999997,0.714285748,0.360465089,0.071428575,0.016949153,0.671700741,0.544303701,0.432835817,0.730769194,0.6666667
0.615384566,0.305555567,0.57500001,1,0.697674381,0.04761905,0.033898305,0.636454219,0.468354406,0.462686535,0.730769194,1
0.346153871,0.205555564,0.487499982,0.107142874,0.290697679,0.14285715,0.042372882,0.326282428,0.493670838,0.283582047,0.596153846,0.6666667
0.512820562,0.216666664,0.500000007,0.464285731,0.523255856,0.04761905,0,0.508559527,0.468354406,0.507462702,0.67307685,0.6666667
0.089743614,0.661111082,0.237499997,0.214285714,1,0.14285715,0.47457626,0.390736984,0.91139226,0.417910458,0.5,0.33333334
0.282051307,0.322222218,0.387500003,1,0.581395336,0.5952381,0.33050847,0.822758977,0.607595082,0.462686535,0.32692315,0.6666667
0.487179438,0.266666683,0.399999991,0.464285731,0.546511631,0.7380952,0.61864406,0.637462635,0.506329054,0.582089587,0.5,0.6666667
0.487179438,0.555555561,0.149999997,0.321428554,0.441860429,0.88095236,0.33898306,0.500504208,0.607595082,0.835820871,0.653846191,0.6666667
0.64102569,0.322222218,0.462500006,0.499999983,0.662790676,0.21428572,0.1440678,0.784493211,0.430379759,0.343283573,0.403846154,0.33333334
0.487179438,0.266666683,0.399999991,0.464285731,0.546511631,0.7380952,0.61864406,0.637462635,0.506329054,0.582089587,0.5,0.6666667
0.487179438,0.555555561,0.149999997,0.321428554,0.441860429,0.88095236,0.33898306,0.500504208,0.607595082,0.835820871,0.653846191,0.6666667
0.282051307,0.322222218,0.387500003,1,0.581395336,0.5952381,0.33050847,0.822758977,0.607595082,0.462686535,0.32692315,0.6666667
0.512820562,0.388888888,0.337500013,0.499999983,0.244186043,0.30952382,0.18644068,0.512587186,0.354430464,0.701492549,0.538461502,0.33333334
0.512820562,0.11111111,0.450000018,0.357142849,0.348837245,1,0.60169494,0.601207698,0.721519024,0.805970153,0.5,1
0.615384566,0.133333327,0.412500016,0.499999983,0.313953496,1,0.5677966,0.784493211,0.721519024,0.85074623,0.346153809,0.6666667
0.487179438,0.61111113,0.237499997,0.464285731,0.686046537,0.23809524,0.58474576,0.734138465,0.379746896,0.38805965,0.153846117,0
0.512820562,0.388888888,0.337500013,0.499999983,0.244186043,0.30952382,0.18644068,0.512587186,0.354430464,0.701492549,0.538461502,0.33333334
0.525641001,0.233333348,0.474999994,0.85714284,0.337209314,0.21428572,0.11016949,0.464249271,0.506329054,0.597014946,0.692307692,1
0.256410244,0.54444446,0.0125,0.357142849,0.5348837,0.16666667,0.16101696,0.744210615,1,0.597014946,0.403846154,0.33333334
0.358974371,0.54444446,0.0125,0.392857143,0.46511629,0.2857143,0.27118644,0.746221443,0.734177239,0.477611894,0.269230806,0.33333334
0.384615372,0.311111118,0.36249999,0.357142849,0.511627926,0.6666667,0.5084746,0.707955678,0.696202592,0.38805965,0.211538462,0.6666667
0.358974371,0.54444446,0.0125,0.392857143,0.46511629,0.2857143,0.27118644,0.746221443,0.734177239,0.477611894,0.269230806,0.33333334
0.256410244,0.54444446,0.0125,0.357142849,0.5348837,0.16666667,0.16101696,0.744210615,1,0.597014946,0.403846154,0.33333334
0.538461563,0.200000013,0.474999994,0.499999983,0.302325566,0.42857143,0.55932206,0.539778389,0.620253297,0.582089587,0.653846191,0.6666667
0.538461563,0.200000013,0.474999994,0.499999983,0.302325566,0.42857143,0.55932206,0.539778389,0.620253297,0.582089587,0.653846191,0.6666667
0.948717949,0.566666661,0.625,0.17857142,0.430232585,0.11904762,0.16949153,0.789529286,0.215189789,0.402985099,0.384615311,0
0.333333309,0.288888884,0.474999994,0.678571412,0.39534888,0.52380955,0.30508474,0.351462803,0.556961917,0.582089587,0.865384542,1
0.205128181,0.377777787,0.212500002,0.250000009,0.45348836,0.14285715,0.042372882,0.42094743,0.898734044,0.313432854,0.576923004,0.33333334
0.64102569,0.233333348,0.649999976,0.464285731,0.46511629,0.2857143,0.16101696,0.505540283,0.582278348,0.641791024,0.769230696,1
0.679487131,0.166666679,0.612500012,1,0.558139561,0.1904762,0.09322034,0.480365911,0.36708868,0.283582047,0.788461538,1
0.705128254,0.344444452,0.500000007,0.607142823,0.674418607,0.2857143,0.3898305,0.832831126,0.405063327,0.462686535,0.307692308,1
0.666666691,0.422222222,0.425000004,0.499999983,0.697674381,0.21428572,0.33050847,0.863041573,0.430379759,0.402985099,0.249999963,1
0.474358999,0.200000013,0.612500012,1,0.651162832,0.23809524,0.15254237,0.494459717,0.468354406,0.462686535,0.711538535,1
0.717948693,0.355555553,0.524999984,0.392857143,0.430232585,0.14285715,0.118644066,0.562941932,0.303797601,0.68656719,0.519230843,1
0.717948693,0.355555553,0.724999979,1,0.674418607,0.23809524,0.15254237,0.743202199,0.493670838,0.985074641,0.692307692,1
0.474358999,0.177777779,0.599999987,0.428571395,0.686046537,0.11904762,0.050847456,0.403828377,0.45569619,0.432835817,0.769230696,1
0.551282002,0,0.562499985,0.321428554,0.476744221,0.21428572,0.12711865,0.548842123,0.645569729,0.641791024,0.67307685,1
0.551282002,0,0.562499985,0.321428554,0.476744221,0.21428572,0.12711865,0.548842123,0.645569729,0.641791024,0.67307685,1
0.551282002,0,0.562499985,0.321428554,0.476744221,0.21428572,0.12711865,0.548842123,0.645569729,0.641791024,0.67307685,1
0.474358999,0.177777779,0.599999987,0.428571395,0.686046537,0.11904762,0.050847456,0.403828377,0.45569619,0.432835817,0.769230696,1
0.461538437,0.211111114,0.500000007,0.464285731,0.279069748,0.11904762,0.033898305,0.532731485,0.518987269,0.522388061,0.538461502,1
0.717948693,0.244444448,0.599999987,0.428571395,0.209302338,0.0952381,0.025423728,0.454177121,0.379746896,0.53731342,0.711538535,1
0.384615372,0.344444452,0.500000007,0.64285716,0.558139561,0.11904762,0.042372882,0.534742314,0.683544376,0.313432854,0.730769194,0.6666667
0.5,0.099999993,0.649999976,0.357142849,0.651162832,0.1904762,0.1440678,0.645517953,0.582278348,0.507462702,0.384615311,0.33333334
0.564102564,0.266666683,0.649999976,0.428571395,0.895348854,0.0952381,0.033898305,0.564952761,0.518987269,0.432835817,0.557692344,0.6666667
0.628205128,0.277777783,0.649999976,0.392857143,0.627906971,0.26190478,0.38135594,0.610271432,0.493670838,0.373134291,0.519230843,0.6666667
0.230769243,0.499999992,0.149999997,0.499999983,0.999999969,0.5714286,0.2542373,0.515612432,0.721519024,0.567164139,0.557692344,1
0.435897436,0.522222193,0.062500001,0.392857143,0.639534902,0.26190478,0.22033899,0.73313005,0.582278348,0.417910458,0.307692308,0.33333334
0.5,0.388888888,0.337500013,0.357142849,0.279069748,0.4047619,0.27118644,0.514604017,0.329114033,0.776119434,0.519230843,0.6666667
0.320512808,0.488888892,0.175000001,0.250000009,0.511627926,0.14285715,0.10169491,0.589124719,0.468354406,0.432835817,0.17307696,0.33333334
0.256410244,0.499999992,0.024999999,0.428571395,0.941860489,0.11904762,0.084745765,0.651562444,0.607595082,0.53731342,0.211538462,0.33333334
0.538461563,0.166666679,0.487499982,0.392857143,0.767441878,0.45238096,0.1779661,0.542797633,0.316455817,0.53731342,0.538461502,0.6666667
0.5,0.388888888,0.337500013,0.357142849,0.279069748,0.4047619,0.27118644,0.514604017,0.329114033,0.776119434,0.519230843,0.6666667
0.474358999,0.244444448,0.500000007,0.53571432,0.360465089,0.54761904,0.3559322,0.550858954,0.556961917,0.791044793,0.5,0.6666667
0.564102564,0.288888884,0.512499996,0.53571432,0.802325583,0.11904762,0.033898305,0.601207698,0.291139385,0.373134291,0.67307685,1
0.5,0.600000029,0.250000004,0.428571395,0.732558173,0.52380955,0.90677965,0.731119221,0.291139385,0.223880566,0.153846117,0.33333334
0.564102564,0.311111118,0.537500009,0.53571432,0.39534888,0.6666667,0.33898306,0.425983505,0.379746896,0.402985099,0.730769194,0.6666667
0.269230745,0.488888892,0.112500004,0.714285748,0.523255856,0.14285715,0.13559322,0.666664666,0.708860808,0.417910458,0.346153809,0.33333334
0.743589695,0.155555545,0.599999987,0.357142849,0.372093019,0.11904762,0.033898305,0.722055487,0.544303701,0.805970153,0.480769157,0.6666667
0.743589695,0.155555545,0.599999987,0.357142849,0.372093019,0.11904762,0.033898305,0.722055487,0.544303701,0.805970153,0.480769157,0.6666667
0.705128254,0.288888884,0.625,0.53571432,0.813953513,0.11904762,0.059322033,0.640481879,0.405063327,0.477611894,0.615384689,1
0.5,0.244444448,0.549999997,0.285714303,0.523255856,0.11904762,0.050847456,0.602216113,0.784810102,0.447761176,0.442307656,0.33333334
0.538461563,0.233333348,0.512499996,1,0.45348836,0.14285715,0.059322033,0.655590103,0.506329054,0.432835817,0.711538535,1
0.333333309,0.322222218,0.375000015,0.428571395,0.569767405,0.8095238,0.55932206,0.697883528,0.683544376,0.283582047,0.192307619,0.33333334
0.333333309,0.322222218,0.375000015,0.428571395,0.569767405,0.8095238,0.55932206,0.697883528,0.683544376,0.283582047,0.192307619,0.33333334
0.487179438,0.522222193,0.36249999,0.607142823,0.872092993,0.71428573,0.9576271,0.799595433,0.316455817,0.253731329,0.134615458,0.33333334
0.307692308,0.311111118,0.399999991,0.96428568,0.313953496,0.1904762,0.19491525,0.411883696,0.481012622,0.238805969,0.557692344,1
0.97435895,0.366666653,0.612500012,0.17857142,0.476744221,0.04761905,0,0.687817381,0.291139385,0.447761176,0.384615311,0.33333334
0.576923126,0.422222222,0.375000015,0.357142849,0.360465089,0.16666667,0.09322034,0.772404231,0.531645485,0.567164139,0.403846154,0.6666667
0.628205128,0.822222238,0.324999988,0.357142849,0.523255856,0.2857143,0.18644068,0.709972509,0.443037975,0.432835817,0.307692308,0.33333334
0.346153871,0.444444423,0.399999991,0.428571395,0.418604655,1,0.5423729,0.413900527,0.556961917,0.731343268,0.865384542,0.6666667
0.576923126,0.422222222,0.375000015,0.357142849,0.360465089,0.16666667,0.09322034,0.772404231,0.531645485,0.567164139,0.403846154,0.6666667
0.97435895,0.366666653,0.612500012,0.17857142,0.476744221,0.04761905,0,0.687817381,0.291139385,0.447761176,0.384615311,0.33333334
0.358974371,0.511111093,0,0.392857143,0.348837245,0.14285715,0.042372882,0.558914273,0.696202592,0.373134291,0.557692344,0.6666667
0.666666691,0.244444448,0.487499982,0.17857142,0.372093019,0.04761905,0.008474576,0.466266102,0.36708868,0.328358214,0.576923004,1
0.320512808,0.266666683,0.375000015,0.250000009,0.5348837,0.8095238,0.5423729,0.690836625,0.683544376,0.253731329,0.192307619,0.33333334
0.397435873,0.299999984,0.149999997,0.285714303,0.732558173,0.42857143,0.1779661,0.593152379,0.329114033,0.238805969,0.192307619,0.33333334
0.653846129,0.19444443,0.500000007,0.214285714,0.45348836,0.30952382,0.12711865,0.552869782,0.303797601,0.268656688,0.480769157,0.6666667
0.397435873,0.299999984,0.149999997,0.285714303,0.732558173,0.42857143,0.1779661,0.593152379,0.329114033,0.238805969,0.192307619,0.33333334
0.320512808,0.244444448,0.350000001,0.392857143,0.558139561,0.71428573,0.5254237,0.69184504,0.696202592,0.223880566,0.192307619,0.33333334
0.243589744,0.311111118,0.125000002,0.392857143,0.488372065,0.6904762,0.34745762,0.550858954,0.582278348,0.223880566,0.192307619,0.6666667
0.320512808,0.244444448,0.350000001,0.392857143,0.558139561,0.71428573,0.5254237,0.69184504,0.696202592,0.223880566,0.192307619,0.33333334
0.692307692,0.255555549,0.562499985,0.571428571,0.674418607,0.45238096,0.69491524,0.917423979,0.316455817,0.149253725,0.192307619,0.33333334
0.397435873,0.53333336,0.074999998,0.392857143,0.523255856,0.42857143,0.29661018,0.694864284,0.620253297,0.432835817,0.32692315,0.6666667
0.128205116,0.600000029,0,0.464285731,0.616279041,0.04761905,0.042372882,0.373617931,1,0.447761176,0.846153883,1
0.128205116,0.600000029,0,0.464285731,0.616279041,0.04761905,0.042372882,0.373617931,1,0.447761176,0.846153883,1
0.551282002,0.799999971,0.425000004,0.17857142,0.18604652,0.071428575,0.033898305,0.550858954,0.278480868,0.223880566,0.134615458,0.6666667
0.230769243,0.633333331,0,0.267857134,0.244186043,0.14285715,0.050847456,0.156094311,0.721519024,0.298507406,0.865384542,0.6666667
0.371794872,0.344444452,0.375000015,0.464285731,0.325581384,0.11904762,0.050847456,0.491440473,0.683544376,0.582089587,0.596153846,1
0.679487131,0.255555549,0.474999994,0.214285714,0.279069748,0.71428573,0.34745762,0.673717572,0.45569619,0.731343268,0.423076996,1
0.576923126,0.18888888,0.412500016,0.410714269,0.337209314,0.2857143,0.1779661,0.512587186,0.45569619,0.761193986,0.634615348,1
0.282051307,0.266666683,0.399999991,0.321428554,0.38372095,0.071428575,0.016949153,0.274925269,0.582278348,0.328358214,0.846153883,1
0.461538437,0.344444452,0.36249999,0.250000009,0.546511631,0.61904764,0.33050847,0.600199282,0.443037975,0.313432854,0.365384652,0.33333334
0.282051307,0.266666683,0.399999991,0.321428554,0.38372095,0.071428575,0.016949153,0.274925269,0.582278348,0.328358214,0.846153883,1
